txn_id,src_hash,dest_hash,src_bank,dest_bank,amount,currency,txn_type,label,ip_address,src_city,src_state,timestamp,risk_score,crime_type,flagged,zero_retention,forwarded_in_seconds
TXN001336,ca3a7c6a9c4d980cc74619abecd5f2b0890b8438cc7713a13ad34fbcd8105601,c3b1677c9dd23f906b168e9730791f2d14a8012da162b0c2044010aa179adb2c,PNB,SBI,14602,INR,NEFT,Insurance Premium,203.88.23.188,Nagpur,Maharashtra,2026-01-25T03:55:55.514416,0,,False,False,
TXN001337,ca3a7c6a9c4d980cc74619abecd5f2b0890b8438cc7713a13ad34fbcd8105601,b75d7b68fe2f36ea5589fb8321ce177be5313374752a4440007efd23d27a2215,PNB,PNB,21107,INR,NEFT,EMI Payment,203.88.23.188,Nagpur,Maharashtra,2026-03-12T04:20:55.514424,0,,False,False,
TXN001338,ca3a7c6a9c4d980cc74619abecd5f2b0890b8438cc7713a13ad34fbcd8105601,f0c8b08c6020e92ddb83b63f77e82f76b5093c115907c2226e553114d5b789f7,PNB,SBI,47476,INR,NEFT,Electricity Bill,203.88.23.188,Nagpur,Maharashtra,2026-02-14T00:28:55.514433,0,,False,False,
TXN001339,ca3a7c6a9c4d980cc74619abecd5f2b0890b8438cc7713a13ad34fbcd8105601,4d58e8f9cb88d5c8af76968f6bf6ac0158e1fed9cabdacf47adda87ad6b51477,PNB,PNB,21573,INR,NEFT,Medical,203.88.23.188,Nagpur,Maharashtra,2026-01-01T12:40:55.514441,0,,False,False,
TXN001340,7bd69354533e2168ec77ff6a3a033371374855b159c34a7bde170bb9d743117b,9b296b3a87560512a37bc2b6051e420cd8c68732299ec65541c2f341651013bf,PNB,Axis,14405,INR,NEFT,Restaurant,203.88.90.185,Bhopal,Madhya Pradesh,2026-02-14T11:29:55.514450,0,,False,False,
TXN001341,7bd69354533e2168ec77ff6a3a033371374855b159c34a7bde170bb9d743117b,5e077e06fbd31b3df9a2d6c88982e2a68406416dcd2fd5dc5cacf5730c386c3c,PNB,HDFC,47441,INR,NEFT,Petrol,203.88.90.185,Bhopal,Madhya Pradesh,2025-12-18T12:28:55.514462,0,,False,False,
TXN001342,7bd69354533e2168ec77ff6a3a033371374855b159c34a7bde170bb9d743117b,8ce7837575e15c9d35cfa53f29c10d2f1f6f277fcdf70ca6cd9dbb109e62848f,PNB,Axis,28139,INR,NEFT,Insurance Premium,203.88.90.185,Bhopal,Madhya Pradesh,2026-01-17T04:12:55.514470,0,,False,False,
TXN001343,7bd69354533e2168ec77ff6a3a033371374855b159c34a7bde170bb9d743117b,70761ba9f66987a45c1606eba478985f6de77b1890120cc5d1bb40ba04010280,PNB,HDFC,13485,INR,NEFT,Medical,203.88.90.185,Bhopal,Madhya Pradesh,2026-03-06T23:33:55.514479,0,,False,False,
TXN001344,7bd69354533e2168ec77ff6a3a033371374855b159c34a7bde170bb9d743117b,59d2d2ded17e86b431d447fc4c5af9c90c93aa37c69a3438d1c5638bd41e318a,PNB,SBI,18484,INR,NEFT,Mobile Recharge,203.88.90.185,Bhopal,Madhya Pradesh,2026-02-26T11:36:55.514488,0,,False,False,
TXN001345,7bd69354533e2168ec77ff6a3a033371374855b159c34a7bde170bb9d743117b,7b3698e8d7a44f95eef4ea716aa9a2818a6f2d39651d59acf5da4d24166848e9,PNB,SBI,39915,INR,NEFT,Electricity Bill,203.88.90.185,Bhopal,Madhya Pradesh,2025-12-28T02:49:55.514496,0,,False,False,
TXN001346,7bd69354533e2168ec77ff6a3a033371374855b159c34a7bde170bb9d743117b,31dec58ba9302ae25fba892c312444e75add8bc53f4636f4d47bf47dee2b612d,PNB,Axis,1893,INR,NEFT,School Fees,203.88.90.185,Bhopal,Madhya Pradesh,2026-03-10T18:14:55.514505,0,,False,False,
TXN001347,cb6d34d712fb077b5c879e1d8483ef47358784d561623717822fd64bdf69c15d,85e0a865dbddd8bcc0cfb98347d4015ab90de6c650c14e7cddf9f096df6436d6,PNB,SBI,30762,INR,NEFT,School Fees,203.88.203.36,Surat,Gujarat,2026-02-25T03:02:55.514513,0,,False,False,
TXN001348,cb6d34d712fb077b5c879e1d8483ef47358784d561623717822fd64bdf69c15d,9c2d5b1ddd8a9844d2af03627448685fa4976f9bd74dd8163e2d089e3d97f5a9,PNB,ICICI,35071,INR,NEFT,Salary Credit,203.88.203.36,Surat,Gujarat,2026-01-28T19:03:55.514522,0,,False,False,
TXN001349,cb6d34d712fb077b5c879e1d8483ef47358784d561623717822fd64bdf69c15d,e1aad4c951d1c3a6ad7984beee2ea384816686b12fbb841aab0124556840d1e5,PNB,SBI,31294,INR,NEFT,EMI Payment,203.88.203.36,Surat,Gujarat,2026-01-18T15:45:55.514530,0,,False,False,
TXN001350,cb6d34d712fb077b5c879e1d8483ef47358784d561623717822fd64bdf69c15d,04765127e313ea2b01a52752c2b8d45ead0a3d1d19b4c1fa6d52d5680f319626,PNB,HDFC,21287,INR,NEFT,FD Interest,203.88.203.36,Surat,Gujarat,2026-01-28T02:59:55.514540,0,,False,False,
TXN001351,cb6d34d712fb077b5c879e1d8483ef47358784d561623717822fd64bdf69c15d,981023da205733a552d8c4e49408c5f986bded54601a5ebc8158b54f61d59716,PNB,ICICI,21024,INR,NEFT,Online Shopping,203.88.203.36,Surat,Gujarat,2025-12-25T13:39:55.514550,0,,False,False,
TXN001352,cb6d34d712fb077b5c879e1d8483ef47358784d561623717822fd64bdf69c15d,af880d6121cb7b938480fe88b452dd447010a7d79c5541b1dd7f9cb7305611a8,PNB,HDFC,46143,INR,NEFT,Online Shopping,203.88.203.36,Surat,Gujarat,2026-01-08T18:06:55.514559,0,,False,False,
TXN001353,cb6d34d712fb077b5c879e1d8483ef47358784d561623717822fd64bdf69c15d,612ece1859726f0f374230ec2d3a410c497ef9dabe9ac135fe5bfeef9e8d64b3,PNB,SBI,25004,INR,NEFT,Petrol,203.88.203.36,Surat,Gujarat,2026-02-28T14:50:55.514568,0,,False,False,
TXN001354,cb6d34d712fb077b5c879e1d8483ef47358784d561623717822fd64bdf69c15d,1e07422434bcbf00291b09614fbbf4d8c7bf89411d0b8c30b9138d4fc967899d,PNB,SBI,1181,INR,NEFT,Grocery,203.88.203.36,Surat,Gujarat,2026-02-28T04:09:55.514576,0,,False,False,
TXN001355,cb6d34d712fb077b5c879e1d8483ef47358784d561623717822fd64bdf69c15d,4fbcc4398f1a3ee0083156643d2c68e076e3c982d3d4c0406760d91c8d374b71,PNB,Axis,47964,INR,NEFT,Mobile Recharge,203.88.203.36,Surat,Gujarat,2026-02-13T09:59:55.514587,0,,False,False,
TXN001356,cb6d34d712fb077b5c879e1d8483ef47358784d561623717822fd64bdf69c15d,f0d045787fc2acf7884731114faa9e2098052f6039cc3ed960829d9146646965,PNB,SBI,47955,INR,NEFT,FD Interest,203.88.203.36,Surat,Gujarat,2026-01-24T22:04:55.514596,0,,False,False,
TXN001357,cb6d34d712fb077b5c879e1d8483ef47358784d561623717822fd64bdf69c15d,4fbcc4398f1a3ee0083156643d2c68e076e3c982d3d4c0406760d91c8d374b71,PNB,Axis,3940,INR,NEFT,School Fees,203.88.203.36,Surat,Gujarat,2026-03-08T12:01:55.514605,0,,False,False,
TXN001358,cb6d34d712fb077b5c879e1d8483ef47358784d561623717822fd64bdf69c15d,33c525e1d4ad975c1591fba71aec1a6ab3a75ddf10b49b8e7e9acbf938c56cba,PNB,HDFC,5417,INR,NEFT,School Fees,203.88.203.36,Surat,Gujarat,2026-01-29T16:25:55.514648,0,,False,False,
TXN001359,14f90b974827a969d42cc2abc8051b32ef5b79e3d92e31785b6d5487fc10a27a,7895d37a9952937a3103b22dde5fba71ffc86cfee2865631e72a531863185739,PNB,HDFC,46287,INR,NEFT,Grocery,203.88.49.192,Kochi,Kerala,2026-02-23T20:35:55.514661,0,,False,False,
TXN001360,14f90b974827a969d42cc2abc8051b32ef5b79e3d92e31785b6d5487fc10a27a,7fa16db77d7b8e4847226f9eb647515beb58862a6752d38e6fef939eb37f8a33,PNB,SBI,8776,INR,NEFT,Electricity Bill,203.88.49.192,Kochi,Kerala,2026-02-22T20:08:55.514670,0,,False,False,
TXN001361,14f90b974827a969d42cc2abc8051b32ef5b79e3d92e31785b6d5487fc10a27a,34750c0d2f602b78d05a775f64832a2a16cde99759ce62b714fa0e565f8458ed,PNB,PNB,27585,INR,NEFT,Insurance Premium,203.88.49.192,Kochi,Kerala,2026-01-14T17:57:55.514682,0,,False,False,
TXN001362,14f90b974827a969d42cc2abc8051b32ef5b79e3d92e31785b6d5487fc10a27a,36c1915b8212962acd2b581bf13b5320f3b6e95283a0ae3204feecdf74469015,PNB,ICICI,35076,INR,NEFT,Medical,203.88.49.192,Kochi,Kerala,2025-12-29T23:22:55.514691,0,,False,False,
TXN001363,14f90b974827a969d42cc2abc8051b32ef5b79e3d92e31785b6d5487fc10a27a,fba0b0d8a3426d54206970c1972ea283a8c43713fc8eff101af05e7a48f1d3fc,PNB,ICICI,18885,INR,NEFT,Electricity Bill,203.88.49.192,Kochi,Kerala,2026-01-11T07:59:55.514700,0,,False,False,
TXN001364,14f90b974827a969d42cc2abc8051b32ef5b79e3d92e31785b6d5487fc10a27a,d6a0ca0dfa2b41bbe5785b6b8e90f25e1ec3278cdc6d7299b2166076c1ce91cd,PNB,HDFC,19914,INR,NEFT,Mutual Fund,203.88.49.192,Kochi,Kerala,2026-03-03T03:29:55.514709,0,,False,False,
TXN001365,14f90b974827a969d42cc2abc8051b32ef5b79e3d92e31785b6d5487fc10a27a,ea39bf2f9b802709065d7c609e7d392de5d6030f2a28bd016e9afa9ec96c65dc,PNB,PNB,16384,INR,NEFT,Insurance Premium,203.88.49.192,Kochi,Kerala,2025-12-20T15:10:55.514718,0,,False,False,
TXN001366,14f90b974827a969d42cc2abc8051b32ef5b79e3d92e31785b6d5487fc10a27a,99eedc933648f98cde5876b969acce5bcd22d616c12ada0b0cdcf4811779557e,PNB,HDFC,46045,INR,NEFT,EMI Payment,203.88.49.192,Kochi,Kerala,2026-03-04T00:01:55.514726,0,,False,False,
TXN001367,14f90b974827a969d42cc2abc8051b32ef5b79e3d92e31785b6d5487fc10a27a,4ac032d4c1fe67c62b5bfc54b729bc3b5b82ff1d99f399ec4b3d9b16e156efdf,PNB,HDFC,1360,INR,NEFT,Insurance Premium,203.88.49.192,Kochi,Kerala,2026-02-14T00:12:55.514735,0,,False,False,
TXN001368,fbeff4b4c83de8b18a0165011714a09952da5a48e111d6b98409a336cf5fe7cf,f0d045787fc2acf7884731114faa9e2098052f6039cc3ed960829d9146646965,PNB,SBI,32458,INR,NEFT,EMI Payment,117.196.100.221,Hyderabad,Telangana,2026-01-29T08:12:55.514744,0,,False,False,
TXN001369,fbeff4b4c83de8b18a0165011714a09952da5a48e111d6b98409a336cf5fe7cf,85f776c7c95400721aa55a5ab7cb6a48e27a3ed9919917b929bbc83bb9c62b13,PNB,Axis,35079,INR,NEFT,Restaurant,117.196.100.221,Hyderabad,Telangana,2026-02-01T05:19:55.514753,0,,False,False,
TXN001370,fbeff4b4c83de8b18a0165011714a09952da5a48e111d6b98409a336cf5fe7cf,9ddd2da1efa6aaef7a527402c58d1466c705186035a96614271991bcd305df62,PNB,ICICI,43445,INR,NEFT,Grocery,117.196.100.221,Hyderabad,Telangana,2026-01-08T11:06:55.514771,0,,False,False,
TXN001371,fbeff4b4c83de8b18a0165011714a09952da5a48e111d6b98409a336cf5fe7cf,6b2aedad14174dc3f692d9fd4d1b51f1928c883a0182432b58c8b25848298db5,PNB,SBI,14838,INR,NEFT,Electricity Bill,117.196.100.221,Hyderabad,Telangana,2026-01-23T00:09:55.514782,0,,False,False,
TXN001372,fbeff4b4c83de8b18a0165011714a09952da5a48e111d6b98409a336cf5fe7cf,02d8451a80f407e7cda011a8eb1d94b507cdf4bdd8f552dcc7ab05b91c3be7f5,PNB,Axis,34150,INR,NEFT,Medical,117.196.100.221,Hyderabad,Telangana,2026-01-21T09:00:55.514791,0,,False,False,
TXN001373,fbeff4b4c83de8b18a0165011714a09952da5a48e111d6b98409a336cf5fe7cf,5e077e06fbd31b3df9a2d6c88982e2a68406416dcd2fd5dc5cacf5730c386c3c,PNB,HDFC,28227,INR,NEFT,Grocery,117.196.100.221,Hyderabad,Telangana,2025-12-16T05:09:55.514799,0,,False,False,
TXN001374,fbeff4b4c83de8b18a0165011714a09952da5a48e111d6b98409a336cf5fe7cf,31dec58ba9302ae25fba892c312444e75add8bc53f4636f4d47bf47dee2b612d,PNB,Axis,42992,INR,NEFT,EMI Payment,117.196.100.221,Hyderabad,Telangana,2026-02-23T00:08:55.514808,0,,False,False,
TXN001375,fbeff4b4c83de8b18a0165011714a09952da5a48e111d6b98409a336cf5fe7cf,e85185a437b04e059d00399a89759e1a3dc05e544cf119fa027b3ab069e87791,PNB,SBI,49326,INR,NEFT,EMI Payment,117.196.100.221,Hyderabad,Telangana,2026-02-11T14:07:55.514817,0,,False,False,
TXN001376,fbeff4b4c83de8b18a0165011714a09952da5a48e111d6b98409a336cf5fe7cf,544dd0c3c2e3cff61244cde9323148ef9f161f744da9ab30eb2c170e329cbc19,PNB,ICICI,12757,INR,NEFT,School Fees,117.196.100.221,Hyderabad,Telangana,2026-03-09T23:22:55.514827,0,,False,False,
TXN001377,72f2b1feb1d51ec4462803f4ca2f89b61a514c6903e3eac24ad5f82d07f99265,4809d5df110689487f52563f851fce63c300109a4e70daed7f4bffe2f3af11d0,PNB,ICICI,23565,INR,NEFT,School Fees,203.88.74.161,Kochi,Kerala,2026-02-25T21:59:55.514837,0,,False,False,
TXN001378,72f2b1feb1d51ec4462803f4ca2f89b61a514c6903e3eac24ad5f82d07f99265,1ec2b71d0763818e1c428be9d978e34e9b654cae751fe09f3529567feffa715a,PNB,HDFC,28777,INR,NEFT,Medical,203.88.74.161,Kochi,Kerala,2026-02-22T02:32:55.514846,0,,False,False,
TXN001379,72f2b1feb1d51ec4462803f4ca2f89b61a514c6903e3eac24ad5f82d07f99265,b05ab2cfdeb14693a462ff0d1f5500d74191be9ed69f3d61ab4f57ba2e020e08,PNB,ICICI,33787,INR,NEFT,Electricity Bill,203.88.74.161,Kochi,Kerala,2026-03-07T00:47:55.514854,0,,False,False,
TXN001380,72f2b1feb1d51ec4462803f4ca2f89b61a514c6903e3eac24ad5f82d07f99265,d23b52b67684402936c37ae80f1e2f52472083d1c4b4e416bc85cdf3d5e3d09b,PNB,HDFC,6910,INR,NEFT,Salary Credit,203.88.74.161,Kochi,Kerala,2025-12-20T02:18:55.514863,0,,False,False,
TXN001381,72f2b1feb1d51ec4462803f4ca2f89b61a514c6903e3eac24ad5f82d07f99265,14f880331270a5b3474d0493e8e4370319f60ea2dfc1fd10223274f57c4f4e65,PNB,ICICI,13209,INR,NEFT,School Fees,203.88.74.161,Kochi,Kerala,2026-02-17T02:53:55.514874,0,,False,False,
TXN001382,72f2b1feb1d51ec4462803f4ca2f89b61a514c6903e3eac24ad5f82d07f99265,16331c5fd80c67efd1731abd0d972a9c5e3920379c49a26ebdd89c6e307e4af8,PNB,Axis,18583,INR,NEFT,Restaurant,203.88.74.161,Kochi,Kerala,2025-12-25T23:31:55.514883,0,,False,False,
TXN001383,72f2b1feb1d51ec4462803f4ca2f89b61a514c6903e3eac24ad5f82d07f99265,b05ab2cfdeb14693a462ff0d1f5500d74191be9ed69f3d61ab4f57ba2e020e08,PNB,ICICI,7655,INR,NEFT,Insurance Premium,203.88.74.161,Kochi,Kerala,2026-03-06T18:49:55.514892,0,,False,False,
TXN001384,72f2b1feb1d51ec4462803f4ca2f89b61a514c6903e3eac24ad5f82d07f99265,1e14b36a3edee3fb0dc55be6bc74477ae121ff59d77de5ce7ae5098442f3fe5f,PNB,SBI,14890,INR,NEFT,EMI Payment,203.88.74.161,Kochi,Kerala,2026-03-07T13:28:55.514900,0,,False,False,
TXN001385,72f2b1feb1d51ec4462803f4ca2f89b61a514c6903e3eac24ad5f82d07f99265,a7fd18d8a96627363757aab14749e29ece019ef82c8153f6bd53803fff236a5c,PNB,HDFC,16147,INR,NEFT,EMI Payment,203.88.74.161,Kochi,Kerala,2026-01-04T11:47:55.514909,0,,False,False,
TXN001386,72f2b1feb1d51ec4462803f4ca2f89b61a514c6903e3eac24ad5f82d07f99265,1327916ab8ff9fb84d90b26d09a79a18f9b9e4f17cc4504be3dba85d34550c93,PNB,HDFC,41146,INR,NEFT,Mutual Fund,203.88.74.161,Kochi,Kerala,2026-01-21T02:39:55.514917,0,,False,False,
TXN001387,72f2b1feb1d51ec4462803f4ca2f89b61a514c6903e3eac24ad5f82d07f99265,a2d0078fa197b4b7657d5f3fdaafd3c92e15bdc735b0b301f8b63c78d7203d5c,PNB,SBI,14910,INR,NEFT,Mutual Fund,203.88.74.161,Kochi,Kerala,2025-12-15T06:33:55.514926,0,,False,False,
TXN001388,a63fdb2b9c0bd1b757dc4fcb7451b18b98d60bed6a9cd78fa9df386251164da9,7b3698e8d7a44f95eef4ea716aa9a2818a6f2d39651d59acf5da4d24166848e9,PNB,SBI,13841,INR,NEFT,Electricity Bill,203.88.101.151,Surat,Gujarat,2025-12-22T05:19:55.514935,0,,False,False,
TXN001389,a63fdb2b9c0bd1b757dc4fcb7451b18b98d60bed6a9cd78fa9df386251164da9,16331c5fd80c67efd1731abd0d972a9c5e3920379c49a26ebdd89c6e307e4af8,PNB,Axis,19372,INR,NEFT,Mutual Fund,203.88.101.151,Surat,Gujarat,2026-03-13T11:53:55.514943,0,,False,False,
TXN001390,a63fdb2b9c0bd1b757dc4fcb7451b18b98d60bed6a9cd78fa9df386251164da9,d0a5ceb54bdb251827014e26e7d87b566b0712838015ae7d18cece0d3c8ab1e9,PNB,ICICI,46406,INR,NEFT,Petrol,203.88.101.151,Surat,Gujarat,2026-01-10T15:45:55.514952,0,,False,False,
TXN001391,a63fdb2b9c0bd1b757dc4fcb7451b18b98d60bed6a9cd78fa9df386251164da9,4fbcc4398f1a3ee0083156643d2c68e076e3c982d3d4c0406760d91c8d374b71,PNB,Axis,16138,INR,NEFT,Grocery,203.88.101.151,Surat,Gujarat,2026-01-31T18:00:55.514963,0,,False,False,
TXN001392,a63fdb2b9c0bd1b757dc4fcb7451b18b98d60bed6a9cd78fa9df386251164da9,cf9b1d42705e3bee214b54904cbdae614fa5f1f6f8c7b24255c16d715fe2bc27,PNB,SBI,12777,INR,NEFT,Electricity Bill,203.88.101.151,Surat,Gujarat,2026-01-14T11:04:55.514972,0,,False,False,
TXN001393,a63fdb2b9c0bd1b757dc4fcb7451b18b98d60bed6a9cd78fa9df386251164da9,dfe1bb55fff7ee8a2e8846922cbdb0239b6aaea71c6880ff88535efe430316ad,PNB,Axis,31603,INR,NEFT,Mobile Recharge,203.88.101.151,Surat,Gujarat,2026-01-30T14:53:55.514981,0,,False,False,
TXN001394,cbf925b8014b6d81f2c061f3e342b0a3ee0ad054edb180ea4288a2ff16f55802,65c31a36b9e8dfc5e10f81318564d4405b7a2a9bcd7904dc2fd405f561e6dd0c,PNB,SBI,11688,INR,NEFT,Insurance Premium,203.88.45.31,Bhubaneswar,Odisha,2026-03-11T19:42:55.514990,0,,False,False,
TXN001395,cbf925b8014b6d81f2c061f3e342b0a3ee0ad054edb180ea4288a2ff16f55802,cdda98bb9cacecac780d904555b0a0f43cfe9457a6826435234700eea901efa2,PNB,ICICI,38717,INR,NEFT,Salary Credit,203.88.45.31,Bhubaneswar,Odisha,2026-01-10T07:34:55.514998,0,,False,False,
TXN001396,cbf925b8014b6d81f2c061f3e342b0a3ee0ad054edb180ea4288a2ff16f55802,1e14b36a3edee3fb0dc55be6bc74477ae121ff59d77de5ce7ae5098442f3fe5f,PNB,SBI,3460,INR,NEFT,Rent,203.88.45.31,Bhubaneswar,Odisha,2026-03-10T20:21:55.515007,0,,False,False,
TXN001397,cbf925b8014b6d81f2c061f3e342b0a3ee0ad054edb180ea4288a2ff16f55802,b0042ac4ab6c8b31d04bf9afff5b9d7d4837bd8e5e74b4196a4e40c35d072571,PNB,HDFC,15461,INR,NEFT,Restaurant,203.88.45.31,Bhubaneswar,Odisha,2026-01-08T09:16:55.515016,0,,False,False,
TXN001398,cbf925b8014b6d81f2c061f3e342b0a3ee0ad054edb180ea4288a2ff16f55802,daefb2d50c063965b432288cece992f55ab25b769f867ae0f00de74ddfae1aaf,PNB,SBI,6654,INR,NEFT,EMI Payment,203.88.45.31,Bhubaneswar,Odisha,2026-02-02T15:43:55.515029,0,,False,False,
TXN001399,cbf925b8014b6d81f2c061f3e342b0a3ee0ad054edb180ea4288a2ff16f55802,4809d5df110689487f52563f851fce63c300109a4e70daed7f4bffe2f3af11d0,PNB,ICICI,32656,INR,NEFT,Mutual Fund,203.88.45.31,Bhubaneswar,Odisha,2026-01-27T21:48:55.515038,0,,False,False,
TXN001400,cbf925b8014b6d81f2c061f3e342b0a3ee0ad054edb180ea4288a2ff16f55802,373ade4897ffe10f4b0e810e4fd4ad29d5fe4c31af99b1294000bbb01efbb520,PNB,Axis,32382,INR,NEFT,School Fees,203.88.45.31,Bhubaneswar,Odisha,2026-01-26T01:04:55.515047,0,,False,False,
TXN001401,bbf8cbbca493cf2b2668765094bbaa0aa9e48f8174a606e13f90f786fbafa6b6,33c525e1d4ad975c1591fba71aec1a6ab3a75ddf10b49b8e7e9acbf938c56cba,PNB,HDFC,47040,INR,NEFT,Electricity Bill,115.112.198.231,Chennai,Tamil Nadu,2026-01-05T17:10:55.515061,0,,False,False,
TXN001402,bbf8cbbca493cf2b2668765094bbaa0aa9e48f8174a606e13f90f786fbafa6b6,e33016b7225dd90883a118b57d5b55efe0f8536f02a63007436fb1802e3b829a,PNB,PNB,39542,INR,NEFT,Online Shopping,115.112.198.231,Chennai,Tamil Nadu,2026-02-27T06:21:55.515070,0,,False,False,
TXN001403,bbf8cbbca493cf2b2668765094bbaa0aa9e48f8174a606e13f90f786fbafa6b6,bc044a857c8b0e69a7d4fb1a8ee3982e55ed892b45e7d97ec7569def9ee54477,PNB,ICICI,48224,INR,NEFT,Insurance Premium,115.112.198.231,Chennai,Tamil Nadu,2026-03-11T10:38:55.515079,0,,False,False,
TXN001404,bbf8cbbca493cf2b2668765094bbaa0aa9e48f8174a606e13f90f786fbafa6b6,72a2db66e32c648eb36c7e26cd3a20157344698cd32a85ef492fb87929bad154,PNB,HDFC,43712,INR,NEFT,Grocery,115.112.198.231,Chennai,Tamil Nadu,2026-01-27T00:03:55.515088,0,,False,False,
TXN001405,bbf8cbbca493cf2b2668765094bbaa0aa9e48f8174a606e13f90f786fbafa6b6,a1cdc234a8ed43d21fd17a878f689e7cfb9d37e11142a690c7515bcb4dde2792,PNB,HDFC,38352,INR,NEFT,Mutual Fund,115.112.198.231,Chennai,Tamil Nadu,2025-12-14T01:41:55.515097,0,,False,False,
TXN001406,bbf8cbbca493cf2b2668765094bbaa0aa9e48f8174a606e13f90f786fbafa6b6,99eedc933648f98cde5876b969acce5bcd22d616c12ada0b0cdcf4811779557e,PNB,HDFC,49282,INR,NEFT,EMI Payment,115.112.198.231,Chennai,Tamil Nadu,2026-02-17T02:24:55.515105,0,,False,False,
TXN001407,bbf8cbbca493cf2b2668765094bbaa0aa9e48f8174a606e13f90f786fbafa6b6,e85185a437b04e059d00399a89759e1a3dc05e544cf119fa027b3ab069e87791,PNB,SBI,18451,INR,NEFT,Insurance Premium,115.112.198.231,Chennai,Tamil Nadu,2025-12-16T21:07:55.515114,0,,False,False,
TXN001408,bbf8cbbca493cf2b2668765094bbaa0aa9e48f8174a606e13f90f786fbafa6b6,4809d5df110689487f52563f851fce63c300109a4e70daed7f4bffe2f3af11d0,PNB,ICICI,35031,INR,NEFT,Grocery,115.112.198.231,Chennai,Tamil Nadu,2026-02-07T17:42:55.515123,0,,False,False,
TXN001409,9a7ad3fc21ba5941ba0853a5deae50052abdfea110a941e80adfa26d2eaead00,7c7796120aaf0f8bc0b4fa3cc9f1380828d04a5e5fc4faca73c997f9c24cacda,PNB,ICICI,39110,INR,NEFT,Mobile Recharge,203.88.43.95,Visakhapatnam,Andhra Pradesh,2026-02-06T05:52:55.515132,0,,False,False,
TXN001410,9a7ad3fc21ba5941ba0853a5deae50052abdfea110a941e80adfa26d2eaead00,24723560099b985667824aa6bfad22f27ee854aaa2d3be514f9ba2f615461923,PNB,SBI,38479,INR,NEFT,Restaurant,203.88.43.95,Visakhapatnam,Andhra Pradesh,2025-12-14T04:11:55.515142,0,,False,False,
TXN001411,9a7ad3fc21ba5941ba0853a5deae50052abdfea110a941e80adfa26d2eaead00,4e6ee48387a2b4cd407ee463d173713358d4ef762804c66e00b8a411325726c0,PNB,Axis,8558,INR,NEFT,Mobile Recharge,203.88.43.95,Visakhapatnam,Andhra Pradesh,2026-01-13T20:14:55.515152,0,,False,False,
TXN001412,9a7ad3fc21ba5941ba0853a5deae50052abdfea110a941e80adfa26d2eaead00,8a618fd2c9515970bf63064eead7c4487af484c098a74aa2ecee1d61769a8f9f,PNB,PNB,23240,INR,NEFT,School Fees,203.88.43.95,Visakhapatnam,Andhra Pradesh,2026-02-27T14:33:55.515161,0,,False,False,
TXN001413,9a7ad3fc21ba5941ba0853a5deae50052abdfea110a941e80adfa26d2eaead00,e9426b19ec3c9439f137334e49d02a0b1c84698a7d3f29f3ead9300755b8d8f6,PNB,Axis,10142,INR,NEFT,Online Shopping,203.88.43.95,Visakhapatnam,Andhra Pradesh,2025-12-16T10:31:55.515171,0,,False,False,
TXN001414,9a7ad3fc21ba5941ba0853a5deae50052abdfea110a941e80adfa26d2eaead00,b0042ac4ab6c8b31d04bf9afff5b9d7d4837bd8e5e74b4196a4e40c35d072571,PNB,HDFC,41381,INR,NEFT,Restaurant,203.88.43.95,Visakhapatnam,Andhra Pradesh,2025-12-18T09:45:55.515179,0,,False,False,
TXN001415,9a7ad3fc21ba5941ba0853a5deae50052abdfea110a941e80adfa26d2eaead00,86d99764dbeb5940dcbd45a29a935c28ab4e741902c4ec9469f412c544782d71,PNB,ICICI,19391,INR,NEFT,EMI Payment,203.88.43.95,Visakhapatnam,Andhra Pradesh,2026-02-04T14:35:55.515188,0,,False,False,
TXN001416,9a7ad3fc21ba5941ba0853a5deae50052abdfea110a941e80adfa26d2eaead00,24723560099b985667824aa6bfad22f27ee854aaa2d3be514f9ba2f615461923,PNB,SBI,14742,INR,NEFT,School Fees,203.88.43.95,Visakhapatnam,Andhra Pradesh,2025-12-28T12:01:55.515200,0,,False,False,
TXN001417,997e3c2973a25eaa38acfca9dbf0576c5833698f18f05d7a41582506307fe52d,1de9b447b171c481d73aa8db9c85fb226bc63c4bf83353b14117bffb0c9d2a9c,PNB,HDFC,833,INR,NEFT,Mobile Recharge,203.88.236.39,Nagpur,Maharashtra,2026-01-26T17:11:55.515214,0,,False,False,
TXN001418,997e3c2973a25eaa38acfca9dbf0576c5833698f18f05d7a41582506307fe52d,e7a55b7805e243627a96a5046122ae6aac7ee82f779225c1071b184c3f718e48,PNB,SBI,3770,INR,NEFT,School Fees,203.88.236.39,Nagpur,Maharashtra,2026-02-24T03:08:55.515227,0,,False,False,
TXN001419,997e3c2973a25eaa38acfca9dbf0576c5833698f18f05d7a41582506307fe52d,b63856fbe1f7fa37ccb2bff77ad2f60e2e8cbcaad3414ca0fe7351b366a17001,PNB,HDFC,33398,INR,NEFT,Insurance Premium,203.88.236.39,Nagpur,Maharashtra,2026-01-01T10:59:55.515239,0,,False,False,
TXN001420,997e3c2973a25eaa38acfca9dbf0576c5833698f18f05d7a41582506307fe52d,18779d972a2a6fc49f64cac695a46f9f9340b7e3ee844a6f0a253fd2d46b05b2,PNB,Axis,18238,INR,NEFT,Grocery,203.88.236.39,Nagpur,Maharashtra,2026-02-16T01:27:55.515250,0,,False,False,
